Date,Day,5p,6p,7p,8p,9p,10p
2016-09-08,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-09,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-10,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,9/11: As It Happened (2 hours)
2016-09-11,Sunday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-09-12,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-13,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-14,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-15,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-16,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-17,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-09-18,Sunday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-09-19,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-20,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-21,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-22,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-23,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-24,Saturday,,,,,,
2016-09-25,Sunday,The Place for Politics 2016,The Place for Politics 2016,All In With Chris Hayes,Hardball With Chris Matthews,Meet the Press,All In With Chris Hayes
2016-09-26,Monday,MTP Daily,All In With Chris Hayes,MSNBC Debate Preview,MSNBC Debate Preview,NBC News Special: 2016 Presidential Debate #1,NBC News Special: 2016 Presidential Debate #1
2016-09-27,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-28,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-29,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-09-30,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-01,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,
2016-10-02,Sunday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-10-03,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-04,Tuesday,MTP Daily,All In With Chris Hayes,Hardball With Chris Matthews,MSNBC Debate Preview,NBC News Special: 2016 Vice Presidential Debate (1 hours),
2016-10-05,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-06,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-07,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-08,Saturday,Citizen Trump With Chris Matthews,Hillary Clinton: It Takes a Country,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-10-09,Sunday,MTP Daily,All In With Chris Hayes,MSNBC Debate Preview,MSNBC Debate Preview,NBC News Special: 2016 Presidential Debate #2 (1 hours),
2016-10-10,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-11,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-12,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-13,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-14,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-15,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,In Other News: Lost in the Looting,In Other News: Lost in the Looting
2016-10-16,Sunday,In Other News: Lost in the Looting,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-10-17,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-18,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-19,Wednesday,MTP Daily,All In With Chris Hayes,Hardball With Chris Matthews,MSNBC Debate Preview,NBC News Special: 2016 Presidential Debate #3 (2 hours),
2016-10-20,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-21,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-22,Saturday,In Other News: Lost in the Looting,Dateline Extra,Dateline Extra,In Other News: Lost in the Looting,In Other News: Breaking Chad,In Other News: Lost in the Looting
2016-10-23,Sunday,MSNBC Live,Meet the Press,In Other News: Breaking Chad,Dateline Extra,Dateline Extra,Dateline Extra
2016-10-24,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-25,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-26,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-27,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-28,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-10-29,Saturday,In Other News,Hillary Clinton: It Takes a Country,Citizen Trump With Chris Matthews,In Other News,In Other News,Citizen Trump With Chris Matthews
2016-10-30,Sunday,MSNBC Live,MSNBC Live,In Other News,Dateline Extra,Dateline Extra,Dateline Extra
2016-10-31,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-01,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-02,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-03,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-04,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-05,Saturday,MSNBC Live,The Place for Politics 2016,The Place for Politics 2016,All In With Chris Hayes,All In With Chris Hayes,The Place for Politics 2016
2016-11-06,Sunday,MTP Daily,Meet the Press,Hardball With Chris Matthews,Hardball With Chris Matthews,The Place for Politics 2016,The Last Word With Lawrence O'Donnell
2016-11-07,Monday,MTP Daily,Hardball With Chris Matthews,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-08,Tuesday,Election Night 2016,Election Night 2016,Election Night 2016,Election Night 2016,Election Night 2016,Election Night 2016
2016-11-09,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-10,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-11,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-12,Saturday,In Other News,Dateline Extra,Dateline Extra,,,
2016-11-13,Sunday,,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra
2016-11-14,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-15,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-16,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-17,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-18,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-19,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,,
2016-11-20,Sunday,,,,Dateline Extra,Dateline Extra,
2016-11-21,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-22,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-23,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-24,Thursday,,,,,,
2016-11-25,Friday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,,,
2016-11-26,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,,
2016-11-27,Sunday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-11-28,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-29,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-11-30,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-01,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-02,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-03,Saturday,,,,Dateline Extra,Dateline Extra,Dateline Extra
2016-12-04,Sunday,,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,
2016-12-05,Monday,MTP Daily,Hardball With Chris Matthews,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-06,Tuesday,MTP Daily,Hardball With Chris Matthews,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-07,Wednesday,MTP Daily,Hardball With Chris Matthews,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-08,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-09,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-10,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,,
2016-12-11,Sunday,Dateline Extra,Dateline Extra,,,,
2016-12-12,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All in America Bernie Sanders in Trump Country,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-13,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-14,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-15,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-16,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-17,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,,
2016-12-18,Sunday,,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,
2016-12-19,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-20,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-21,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-22,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-23,Friday,MTP Daily,"All in America, Bernie Sanders in Trump Country",Hardball With Chris Matthews,,,
2016-12-24,Saturday,,,,,,
2016-12-25,Sunday,Dateline Extra,Dateline Extra,,,,
2016-12-26,Monday,,,,,,
2016-12-27,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-28,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-29,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-12-30,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,,,
2016-12-31,Saturday,,,,,,
2017-01-01,Sunday,Dateline Extra,,,,,
2017-01-02,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-03,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-04,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-05,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-06,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,,,The Last Word With Lawrence O'Donnell
2017-01-07,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,
2017-01-08,Sunday,Dateline Extra,,,Dateline Extra,Dateline Extra,
2017-01-09,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-10,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-11,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-12,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-13,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-14,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,
2017-01-15,Sunday,Dateline Extra,Dateline Extra,,,,
2017-01-16,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-17,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-18,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-19,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-20,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-21,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,Dateline Extra,
2017-01-22,Sunday,Barack Obama: The Reality of Hope,Dateline Extra,,,,
2017-01-23,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-24,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-25,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-26,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-27,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-28,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,
2017-01-29,Sunday,Dateline Extra,Dateline Extra,,,Dateline Extra,
2017-01-30,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-01-31,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-01,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-02,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-03,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews
2017-02-04,Saturday,,,MSNBC Live,Tom Brokaw at NBC News: The First 50 Years (2 hours),,
2017-02-05,Sunday,MSNBC Live,MSNBC Live,MSNBC Live,Meet the Press,,
2017-02-06,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-07,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-08,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-09,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-10,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-11,Saturday,MSNBC Live,MSNBC Live,MSNBC Live,,,
2017-02-12,Sunday,MSNBC Live,MSNBC Live,MSNBC Live,Meet the Press,Dateline Extra,
2017-02-13,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,"All in America, Bernie Sanders in Trump Country",The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-14,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-15,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-16,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-17,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-18,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,
2017-02-19,Sunday,,MSNBC Live,MSNBC Live,Meet the Press,Dateline Extra,
2017-02-20,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-21,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-22,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-23,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-24,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-25,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,
2017-02-26,Sunday,MSNBC Live,MSNBC Live,Meet the Press,,,
2017-02-27,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-02-28,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,Presidential Address to Congress Preview,Presidential Address to Congress,Presidential Address to Congress
2017-03-01,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-02,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-03,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-04,Saturday,Dateline Extra,Dateline Extra,Dateline Extra,,,
2017-03-05,Sunday,MSNBC Live,MSNBC Live,Meet the Press,Dateline Extra,,
2017-03-06,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-07,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-08,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-09,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-10,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-11,Saturday,MSNBC Live,Dateline Extra,Dateline Extra,,,
2017-03-12,Sunday,MSNBC Live,MSNBC Live,Meet the Press,,,
2017-03-13,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All in America Bernie Sanders in Trump Country,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-14,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-15,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-16,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-17,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-18,Saturday,MSNBC Live,MSNBC Joy Reid,The Rachel Maddow Show,,,
2017-03-19,Sunday,MSNBC Live,MSNBC Live,Meet the Press,,,
2017-03-20,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-21,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-22,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-23,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
