Date,Day,5p,6p,7p,8p,9p,10p
2017-09-15,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-16,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,Declassified,
2017-09-17,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-09-18,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-19,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-20,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-21,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-22,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2017-09-23,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,Declassified,
2017-09-24,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2017-09-25,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-26,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-27,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-28,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-29,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-09-30,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,Declassified,
2017-10-01,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2017-10-02,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-03,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-04,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Town Hall: Nancy Pelosi,CNN Tonight With Don Lemon
2017-10-05,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-06,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-10-07,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,,,
2017-10-08,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-10-09,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-10,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-11,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-12,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-13,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-14,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,The Axe Files,CNN Newsroom With Ana Cabrera,,
2017-10-15,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-10-16,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-17,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-18,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-19,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-20,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-21,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-10-22,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-10-23,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-24,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-25,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-26,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-27,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-28,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,,,
2017-10-29,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-10-30,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-10-31,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-01,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-02,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-03,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-04,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-11-05,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-11-06,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-07,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-08,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-09,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-11-10,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-11,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-11-12,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2017-11-13,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-14,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-15,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-16,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-17,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-18,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-11-19,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-11-20,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-11-21,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-22,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,
2017-11-23,Thursday,,,,,,
2017-11-24,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,The Eighties (2 hours),,The Eighties,The Eighties
2017-11-25,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,The Axe Files,The Nineties (2 hours),,The Nineties
2017-11-26,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-11-27,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-28,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Debate Night: The Fight Over Tax Reform (1 hours),
2017-11-29,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-11-30,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-01,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-02,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,The Axe Files,CNN Newsroom With Ana Cabrera,,
2017-12-03,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-12-04,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-05,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-06,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-07,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-08,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-09,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,,The Nineties,The Nineties (2 hours)
2017-12-10,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-12-11,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-12,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,Anderson Cooper 360
2017-12-13,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-14,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-15,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2017-12-16,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,The Eighties,The Eighties
2017-12-17,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2017-12-18,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-19,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-20,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-21,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-12-22,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,,,
2017-12-23,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,The Seventies,The Seventies,The Seventies
2017-12-24,Sunday,,,,,,
2017-12-25,Monday,,,,,,
2017-12-26,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-12-27,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-12-28,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-12-29,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Eighties,The Eighties
2017-12-30,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,,The Nineties,The Nineties
2017-12-31,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,,
2018-01-31,Wednesday,,,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-02-01,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-02-02,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-03,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,The Axe Files,CNN Newsroom With Ana Cabrera,The Nineties (2 hours),
2018-02-04,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,,
2018-02-05,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-06,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-07,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-08,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-09,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2018-02-10,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,The Van Jones Show,CNN Newsroom With Ana Cabrera,The Seventies,The Seventies
2018-02-11,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-02-12,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-13,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-14,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-02-15,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
